UID Route,OD Pair Name,Departure,Arrival,Num. of Flights,Cruise Time (min),Total Taxi/Idle (min),Fuel Consumption (kg/pax/mi),CO2 (kg/pax/mi),HC (kg/pax/mi),CO (kg/pax/mi),NOx (kg/pax/mi),NOx Dep Airport (kg/pax/mi),NOx Arr Airport (kg/pax/mi),PM (kg/pax/mi),PM Dep Airport (kg/pax/mi),PM Arr Airport (kg/pax/mi),Pax,Distance (mi),True Dist (mi),Dep Lat,Dep Lon,Arr Lat,Arr Lon,Route Type,Common A/C Type,CO2 Community,Upper/Lower Half,Speed Ratio,Freq. Alice Equivalent,Freq. ZA Equivalent,Flight Hr. Coef,Num. Jet AC,EA EF (kg CO2 eq),ZA EF (kg CO2 eq)
SBPSJC,SBPSJC,SBP,SJC,34,26.15882353,17.14705882,0.868434292,2.737542351,0.00038720599999999997,0.0062845290000000005,0.012002489,0.002207306,0.000556211,8.28e-05,1.72e-06,1.9e-07,8.941176471,163.2238371,163.2238371,35.23680115,-120.6419983,37.362598,-121.929001,Intra-CA,C680,93.07643995,1,2.090909090909091,34.0,34.0,0.0004374598930353536,0.005016814814914815,0.0436,0.9828583332999999
SJCSBP,SBPSJC,SJC,SBP,32,27.725,16.0,0.707226674,2.229141969,0.000327639,0.004747441,0.009550459,0.001476371,0.00039849,5.2900000000000005e-05,1.75e-06,1.85e-07,10.8125,163.2238371,163.2238371,37.362598,-121.929001,35.23680115,-120.6419983,Intra-CA,C680,71.332543,1,2.090909090909091,64.0,32.0,0.00044928030303030303,0.004996740740740742,0.0436,0.9828583332999999
SBPVNY,SBPVNY,SBP,VNY,12,23.6,17.91666667,0.961229605,3.0308111189999996,0.000477573,0.0073831059999999995,0.011290028,0.002620285,0.000650035,8.97e-05,5.46e-06,6.070000000000001e-07,9.416666667000001,141.4613796,141.4613796,35.23680115,-120.6419983,34.20980072,-118.4899979,Intra-CA,C680,36.36973343,1,2.090909090909091,12.0,12.0,0.000412011784530303,0.0016009074074111113,0.0436,0.9828583332999999
SCKSFO,SCKSFO,SCK,SFO,12,10.6,18.5,1.155793091,3.645876195,0.000909223,0.009455995,0.013378953,0.004529973,0.001328752,6.159999999999999e-05,6.17e-06,7.11e-07,9.0,65.08642577,65.08642577,37.89419937,-121.237999,37.61899948,-122.375,Intra-CA,C680,43.75051434,1,2.090909090909091,12.0,12.0,0.0002642424242424242,0.000734888888888889,0.0436,0.9828583332999999
SFOSCK,SCKSFO,SFO,SCK,12,9.6,27.5,1.28356427,4.050058022,0.001026803,0.014990666000000001,0.013815362,0.005809393,0.0014172529999999998,6.45e-05,8.69e-06,8.440000000000001e-07,9.666666667000001,65.08642577,65.08642577,37.61899948,-122.375,37.89419937,-121.237999,Intra-CA,C680,48.60069627,1,2.090909090909091,24.0,12.0,0.00030262626262626266,0.0006782222222222223,0.024,0.7128
SCKSJC,SCKSJC,SCK,SJC,18,11.54444444,14.94444444,1.4184468590000001,4.472432764,0.001210129,0.013112718,0.019343857,0.005496899,0.001492435,6.28e-05,9.679999999999999e-07,4.6200000000000003e-08,8.0,52.73186727,52.73186727,37.89419937,-121.237999,37.362598,-121.929001,Intra-CA,C680,80.50378975,1,2.090909090909091,18.0,18.0,0.00025546015705050503,0.0011908518514,0.0436,0.9828583332999999
SJCSCK,SCKSJC,SJC,SCK,16,10.975,19.75,0.706475709,2.2276661680000003,0.000594224,0.007933707,0.009539248,0.002736185,0.000871336,3.35e-05,9.070000000000001e-07,4.0199999999999996e-08,17.47757118,52.73186727,52.73186727,37.362598,-121.929001,37.89419937,-121.237999,Intra-CA,C680,35.64265869,1,2.090909090909091,32.0,32.0,0.0002755429292929293,0.001015037037037037,0.0436,0.9828583332999999
SCKSNA,SCKSNA,SCK,SNA,20,51.8,16.95,0.7089319559999999,2.234291658,0.0009400989999999999,0.006151167,0.010815151,0.001256007,0.000300339,5.2000000000000004e-05,1.29e-06,1.2699999999999999e-07,8.0,346.9647411,346.9647411,37.89419937,-121.237999,33.67570114,-117.86799620000001,Intra-CA,C680,44.68583316,1,2.090909090909091,20.0,20.0,0.0007342171717171715,0.005799722222222222,0.0436,0.9828583332999999
SNASCK,SCKSNA,SNA,SCK,16,51.6625,17.3125,0.709155291,2.235051163,0.0009385639999999999,0.0064905,0.010524789,0.001361506,0.000323593,5.39e-05,1.59e-06,1.67e-07,8.25,346.9647411,346.9647411,33.67570114,-117.86799620000001,37.89419937,-121.237999,Intra-CA,C680,35.76081861,1,2.090909090909091,16.0,16.0,0.0007346338383838383,0.004628092592592593,0.1298,3.7754140539999996
SCKVNY,SCKVNY,SCK,VNY,12,39.35,16.08333333,0.6779607809999999,2.137723878,0.0020855,0.007705711999999999,0.009156565,0.002722533,0.00048017199999999996,5.7799999999999995e-05,4.68e-06,5.06e-07,8.833333332999999,296.9513605,296.9513605,37.89419937,-121.237999,34.20980072,-118.4899979,Intra-CA,C680,25.65268654,1,2.090909090909091,12.0,12.0,0.0005847811447626263,0.002648870370366667,0.0436,0.9828583332999999
SDMSNA,SDMSNA,SDM,SNA,20,19.65,19.0,1.3210179690000001,4.16632111,0.001603136,0.01356018,0.013337487,0.0048698529999999995,0.000951785,7.31e-05,5.11e-06,4.96e-07,10.65,91.83350154,91.83350154,32.57229996,-116.9800034,33.67570114,-117.86799620000001,Intra-CA,G400,83.32642220000001,1,2.1522727272727273,40.0,20.0,0.00037884532828282827,0.002231296296296296,0.2097,5.432096276
SDMVNY,SDMVNY,SDM,VNY,30,26.66666667,17.53333333,1.000633151,3.154958614,0.00049263,0.008333084000000001,0.010502859,0.002782993,0.000595527,7.87e-05,1.92e-06,2.07e-07,10.96666667,142.6699334,142.6699334,32.57229996,-116.9800034,34.20980072,-118.4899979,Intra-CA,G400,94.64875841,1,2.1522727272727273,60.0,30.0,0.000454595959617298,0.004512314815361111,0.2097,5.432096276
SFOSJC,SFOSJC,SFO,SJC,312,10.88846154,23.08333333,1.6706702390000001,5.271021272,0.001906672,0.014328057,0.024886016,0.009963857,0.0018443970000000002,0.000103488,1.65e-05,1.49e-06,24.6197264,30.22135667,30.22135667,37.61899948,-122.375,37.362598,-121.929001,Intra-CA,C680,1644.5586369999999,1,2.090909090909091,936.0,624.0,0.00029305620305555553,0.019739518521088885,0.024,0.7128
SJCSFO,SFOSJC,SJC,SFO,342,6.44502924,20.12573099,1.0794334079999999,3.406714712,0.001685495,0.00996173,0.015382556,0.007295563000000001,0.001624865,5.93e-05,1.3500000000000001e-05,2.08e-06,27.74848488,30.22135667,30.22135667,37.362598,-121.929001,37.61899948,-122.375,Intra-CA,C680,1165.096432,1,2.090909090909091,1368.0,684.0,0.00022500945121717173,0.013101370370683334,0.0436,0.9828583332999999
SFOSTS,SFOSTS,SFO,STS,710,10.16760563,22.73380282,0.35406655200000003,1.117597734,0.000439736,0.004272852,0.0028567159999999996,0.001254383,0.00033105699999999994,2.3800000000000003e-05,8.99e-06,7.48e-07,30.61126535,65.86654119,65.86654119,37.61899948,-122.375,38.50899887,-122.8130035,Intra-CA,CL600RJ,793.4943914,0,1.9272727272727272,2840.0,2130.0,0.0002734975102909091,0.04205370368890741,0.024,0.7128
STSSFO,SFOSTS,STS,SFO,724,15.66077348,19.73480663,0.424056819,1.338114778,0.00036999300000000005,0.004194231,0.003491115,0.001177336,0.00037943,2.97e-05,7.76e-06,7.92e-07,30.44544878,65.86654119,65.86654119,38.50899887,-122.8130035,37.61899948,-122.375,Intra-CA,CL600RJ,968.7950996,1,1.9272727272727272,2896.0,1448.0,0.0003156521569222222,0.06477662962697407,0.0436,0.9828583332999999
SFOTOA,SFOTOA,SFO,TOA,12,53.26666667,30.16666667,0.738833613,2.328456461,0.000349551,0.006601948000000001,0.011301581000000002,0.001004853,0.00027063900000000004,4.8899999999999996e-05,2.48e-07,1.2e-08,8.0,347.30557969999995,347.30557969999995,37.61899948,-122.375,33.80339813,-118.3399963,Intra-CA,C680,27.94147753,1,2.090909090909091,12.0,12.0,0.0008246801347373737,0.003592296296522222,0.024,0.7128
SFOTRM,SFOTRM,SFO,TRM,34,54.51176471,28.38235294,0.6095438129999999,1.9213623819999999,0.000558234,0.00488089,0.007797566,0.001308465,0.00027293,9.75e-05,1.66e-06,2.01e-07,9.529411765,444.95210489999994,444.95210489999994,37.61899948,-122.375,33.62670135,-116.1600037,Intra-CA,C680,65.32632097,1,2.090909090909091,68.0,34.0,0.0008292305407424243,0.010407740741514815,0.024,0.7128
TRMSFO,SFOTRM,TRM,SFO,22,64.73636364,18.68181818,0.593096826,1.8692114309999999,0.000425595,0.0040771290000000005,0.006862386999999999,0.0008958960000000001,0.000225093,6.13e-05,2.49e-06,3e-07,9.454545455,444.95210489999994,444.95210489999994,33.62670135,-116.1600037,37.61899948,-122.375,Intra-CA,C680,41.12265148,1,2.090909090909091,22.0,22.0,0.0008941092745959596,0.007964333333774075,0.2809,6.02298322
SFOVCV,SFOVCV,SFO,VCV,32,43.0375,26.625,0.115934741,0.365430635,6.45e-05,0.00045618599999999997,0.002061526,0.000273942,4.68e-05,1.3500000000000001e-05,5.47e-07,1.1800000000000001e-07,121.0130013,348.3407763,348.3407763,37.61899948,-122.375,34.59749985,-117.38300320000002,Intra-CA,A320,11.69378032,0,2.0318181818181817,448.0,288.0,0.0006720520833333333,0.007750444444444445,0.024,0.7128
SFOVNY,SFOVNY,SFO,VNY,527,42.37893738,24.70872865,0.660973611,2.083672185,0.000735363,0.005346239,0.007549431999999999,0.0014728329999999998,0.00029805900000000004,8.58e-05,2.24e-06,2.39e-07,10.89960006,320.4425794,320.4425794,37.61899948,-122.375,34.20980072,-118.4899979,Intra-CA,G400,1098.095241,1,2.1522727272727273,1054.0,527.0,0.0006823319987987375,0.12561849999575464,0.024,0.7128
VNYSFO,SFOVNY,VNY,SFO,466,45.83819742,20.37124464,0.679475782,2.14176357,0.00045172400000000003,0.004719663,0.007796459,0.001281502,0.000303443,8.98e-05,1.89e-06,2.2899999999999997e-07,10.92079234,320.4425794,320.4425794,34.20980072,-118.4899979,37.61899948,-122.375,Intra-CA,G400,998.0618235999999,1,2.1522727272727273,932.0,466.0,0.0006995974823022727,0.11984670369124444,0.3211,8.998573784
SJCSMF,SJCSMF,SJC,SMF,84,20.40952381,17.42857143,0.382884667,1.207236629,0.00021763099999999998,0.002261965,0.005971325,0.001652766,0.000302594,3.14e-05,3.87e-06,1.8e-07,47.16309524,93.75485914,93.75485914,37.362598,-121.929001,38.69540024,-121.5910034,Intra-CA,B737,101.4078768,1,2.059090909090909,504.0,336.0,0.000368631313144697,0.0097136666669,0.0436,0.9828583332999999
SMFSJC,SJCSMF,SMF,SJC,102,22.43333333,16.57843137,0.35878344700000003,1.131185052,0.000291564,0.002125278,0.0058320690000000005,0.0015307379999999998,0.00027192,2.94e-05,4.1e-06,2.0199999999999998e-07,59.50882353,93.75485914,93.75485914,38.69540024,-121.5910034,37.362598,-121.929001,Intra-CA,B737,115.3808753,0,2.059090909090909,714.0,408.0,0.00038705946716893937,0.01293396296105,0.1953,4.3213968000000005
SJCSTS,SJCSTS,SJC,STS,56,19.45714286,18.60714286,0.856838297,2.70173158,0.000491814,0.007155595,0.009639144,0.002410437,0.0005581000000000001,5.05e-05,3.88e-06,3.56e-07,13.46428571,92.64440909,92.64440909,37.362598,-121.929001,38.50899887,-122.8130035,Intra-CA,C680,151.29696850000002,1,2.090909090909091,112.0,56.0,0.00036772366527272724,0.0061855925934962966,0.0436,0.9828583332999999
STSSJC,SJCSTS,STS,SJC,68,23.83529412,17.55882353,1.260702112,3.973950915,0.000724638,0.009639389,0.015474887,0.0029144270000000003,0.000707943,6.7e-05,3.46e-06,2.91e-07,9.490196079,92.64440909,92.64440909,38.50899887,-122.8130035,37.362598,-121.929001,Intra-CA,C680,270.2286622,1,2.090909090909091,68.0,68.0,0.0004127569816111111,0.009158444445337038,0.0436,0.9828583332999999
SJCTRM,SJCTRM,SJC,TRM,30,47.76666667,17.03333333,0.501266792,1.57995984,0.000368431,0.0035859190000000003,0.006397761,0.001139094,0.000262305,7.23e-05,1.16e-06,1.58e-07,10.73333333,414.7329942,414.7329942,37.362598,-121.929001,33.62670135,-116.1600037,Intra-CA,C680,47.39879521,1,2.090909090909091,60.0,30.0,0.0006878282828484849,0.00802759259313889,0.0436,0.9828583332999999
TRMSJC,SJCTRM,TRM,SJC,38,60.36315789,16.18421053,0.67044561,2.1128385659999998,0.00028097,0.003943599,0.008815646,0.001021262,0.000235502,0.000100238,1.23e-06,1.41e-07,9.789473683999999,414.7329942,414.7329942,33.62670135,-116.1600037,37.362598,-121.929001,Intra-CA,C680,80.28786551,1,2.090909090909091,76.0,38.0,0.0008294338117676768,0.01282455555456852,0.2809,6.02298322
TVLSJC,SJCTVL,TVL,SJC,12,38.93333333,17.5,1.226860951,3.866939991,0.000780413,0.009325867,0.014082946,0.001966135,0.000535631,9.609999999999999e-05,7.04e-06,6.76e-07,8.333333332999999,149.180206,149.180206,38.89390182,-119.9950027,37.362598,-121.929001,Intra-CA,CL600,46.40327989,1,2.0954545454545452,12.0,12.0,0.000588794612755808,0.002622666666444445,0.0206,0.9064889599999999
SJCUDD,SJCUDD,SJC,UDD,16,50.35,18.125,0.575849415,1.814697922,0.000194258,0.004555508,0.00891294,0.000747351,0.000223106,4.03e-05,1.8e-07,9.670000000000002e-09,8.0,404.2722102,404.2722102,37.362598,-121.929001,33.74840164,-116.27500149999999,Intra-CA,C680,29.03516676,1,2.090909090909091,16.0,16.0,0.0007239015151515152,0.0045126296296296295,0.0436,0.9828583332999999
UDDSJC,SJCUDD,UDD,SJC,18,59.21111111,16.16666667,0.65842187,2.074749354,0.00018701,0.004975002,0.010283506999999999,0.000731066,0.000212158,4.74e-05,1.7600000000000001e-07,7.11e-09,8.0,404.2722102,404.2722102,33.74840164,-116.27500149999999,37.362598,-121.929001,Intra-CA,C680,37.34548836,1,2.090909090909091,18.0,18.0,0.0008159539842929293,0.005959555555449999,0.1298,3.7754140539999996
SJCVNY,SJCVNY,SJC,VNY,438,39.12283105,17.27625571,0.43129333700000005,1.359494489,0.00027009,0.002779111,0.005721179,0.000923333,0.000199085,4.46e-05,1.39e-06,1.04e-07,16.38682123,290.762508,290.762508,37.362598,-121.929001,34.20980072,-118.4899979,Intra-CA,C680,595.4585862,1,2.090909090909091,876.0,876.0,0.0005887696600808081,0.09617937036990558,0.0436,0.9828583332999999
VNYSJC,SJCVNY,VNY,SJC,430,41.1372093,17.70930233,0.49340344700000005,1.555253699,0.00034217,0.003337539,0.0064227730000000005,0.001017802,0.000211542,5.01e-05,1.47e-06,1.11e-07,14.27902684,290.762508,290.762508,34.20980072,-118.4899979,37.362598,-121.929001,Intra-CA,C680,668.7590905000001,1,2.090909090909091,860.0,430.0,0.0006145748179444444,0.0992520370316574,0.3211,8.998573784
SMFVNY,SMFVNY,SMF,VNY,15,46.56666667,17.3,0.672580947,2.119994319,0.000312179,0.00426308,0.00814586,0.001431975,0.00031572,0.00011292700000000001,1.51e-06,1.98e-07,10.66666667,354.19793450000003,354.19793450000003,38.69540024,-121.5910034,34.20980072,-118.4899979,Intra-CA,C750,31.79991479,1,2.4,30.0,15.0,0.0007553333333777778,0.003914166666944444,0.1953,4.3213968000000005
VNYSMF,SMFVNY,VNY,SMF,16,53.1,18.125,0.6788694890000001,2.139708799,0.00035914300000000003,0.003854132,0.008290671,0.001165615,0.00025567200000000003,8.740000000000001e-05,1.11e-06,1.34e-07,9.6875,354.19793450000003,354.19793450000003,34.20980072,-118.4899979,38.69540024,-121.5910034,Intra-CA,C750,34.23534078,1,2.4,32.0,16.0,0.0008470277777777778,0.004757074074074074,0.3211,8.998573784
SNATRM,SNATRM,SNA,TRM,43,12.91395349,17.80232558,1.5792762790000001,4.986805771,0.014065068,0.033757817,0.023659733,0.016793949,0.002399362,0.000123291,3.79e-05,4.12e-06,8.534883721,98.50348153,98.50348153,33.67570114,-117.86799620000001,33.62670135,-116.1600037,Intra-CA,BE400,214.4326482,1,2.0318181818181817,43.0,43.0,0.00028300628377853537,0.0031833518522351853,0.1298,3.7754140539999996
TRMSNA,SNATRM,TRM,SNA,38,18.83684211,18.07894737,1.4256168880000002,4.498859493,0.008917448,0.025507796,0.020369773,0.010908184,0.001785945,0.000110576,2.23e-05,2.44e-06,8.473684211,98.50348153,98.50348153,33.62670135,-116.1600037,33.67570114,-117.86799620000001,Intra-CA,BE400,170.9566607,1,2.0318181818181817,38.0,38.0,0.0003513999203174242,0.0040645555565611115,0.2809,6.02298322
SNATUS,SNATUS,SNA,TUS,27,55.43333333,16.57407407,0.672999287,2.1234475180000003,0.005544092,0.012095676000000001,0.010445431,0.007036355,0.00094882,8.97e-05,1.6899999999999997e-05,1.77e-06,10.17156387,204.76467480000002,416.71388557256853,33.67570114,-117.86799620000001,32.11610031,-110.9410019,Domestic Out-of-CA,BE400,57.33308299,1,2.0318181818181817,54.0,27.0,0.0007561362700482324,0.008373685184675001,0.1298,3.7754140539999996
TUSSNA,SNATUS,TUS,SNA,29,58.44482759,18.32758621,0.524646549,1.653923878,0.002920967,0.006399366,0.005551289,0.006147540999999999,0.000880261,8.690000000000001e-05,1.4000000000000001e-05,1.5e-06,10.26318016,204.76467480000002,416.71388557256853,32.11610031,-110.9410019,33.67570114,-117.86799620000001,Domestic Out-of-CA,BE400,47.96379248,1,2.0318181818181817,58.0,29.0,0.0007998713863366162,0.009483851852471296,0.6119,15.59931067
SNAUDD,SNAUDD,SNA,UDD,12,13.43333333,18.33333333,1.6567082990000002,5.231279518,0.013980653999999999,0.035991193,0.025223129,0.017801274,0.0026498259999999997,0.00011912,3.8799999999999994e-05,4.23e-06,8.333333332999999,91.88948032,91.88948032,33.67570114,-117.86799620000001,33.74840164,-116.27500149999999,Intra-CA,C680,62.77535422,1,2.090909090909091,12.0,12.0,0.00029622895617171716,0.0009235925923666668,0.1298,3.7754140539999996
UDDSNA,SNAUDD,UDD,SNA,16,16.975,20.25,1.490094541,4.702049788,0.011183623,0.030953826,0.021646782000000003,0.011077413000000001,0.001947334,0.00010897299999999999,2.2100000000000002e-05,2.57e-06,8.125,91.88948032,91.88948032,33.74840164,-116.27500149999999,33.67570114,-117.86799620000001,Intra-CA,C680,75.23279659999999,1,2.090909090909091,16.0,16.0,0.00034801767676767673,0.0015491111111111113,0.1298,3.7754140539999996
SNAVNY,SNAVNY,SNA,VNY,244,14.26803279,17.93032787,2.306804311,7.280006577000001,0.011994356000000001,0.037057963,0.028670155,0.016043582,0.002613856,0.000152631,3.13e-05,3.31e-06,9.581967212999999,51.30043012,51.30043012,33.67570114,-117.86799620000001,34.20980072,-118.4899979,Intra-CA,G400,1776.321605,1,2.1522727272727273,488.0,244.0,0.00030855014286527776,0.01990209259684074,0.1298,3.7754140539999996
VNYSNA,SNAVNY,VNY,SNA,240,13.175,18.44166667,2.3246370290000002,7.337164173,0.012117438999999999,0.037579453,0.029387942,0.017472579,0.002809201,0.000144491,3.41e-05,3.65e-06,9.558333333,51.30043012,51.30043012,34.20980072,-118.4899979,33.67570114,-117.86799620000001,Intra-CA,G400,1760.919402,1,2.1522727272727273,480.0,240.0,0.00029832144362121213,0.01812981481488889,0.3211,8.998573784
STSVNY,STSVNY,STS,VNY,36,48.12777778,17.72222222,0.606081413,1.9107537140000002,0.001010997,0.005417473000000001,0.006563788,0.0016932129999999998,0.000318196,7.31e-05,3.08e-06,3.35e-07,10.33333333,381.99177860000003,381.99177860000003,38.50899887,-122.8130035,34.20980072,-118.4899979,Intra-CA,G400,68.78713371,1,2.1522727272727273,72.0,36.0,0.000712257365334091,0.009707629630066668,0.0436,0.9828583332999999
VNYSTS,STSVNY,VNY,STS,43,53.86744186,17.31395349,0.6741095490000001,2.124795288,0.000522375,0.004465019000000001,0.007805195,0.001275705,0.00025990400000000004,8.190000000000001e-05,1.72e-06,1.9e-07,9.930232558,381.99177860000003,381.99177860000003,34.20980072,-118.4899979,38.50899887,-122.8130035,Intra-CA,G400,91.36619738,1,2.1522727272727273,86.0,43.0,0.0007786187749623736,0.012964740740636112,0.3211,8.998573784
TOAVNY,TOAVNY,TOA,VNY,12,7.766666667000001,17.66666667,2.1450464019999997,6.765590937000001,0.002317457,0.027382817,0.029804175,0.010908903000000001,0.0032907659999999997,9.54e-05,2.63e-06,1.4599999999999998e-07,8.0,29.30438498,29.30438498,33.80339813,-118.3399963,34.20980072,-118.4899979,Intra-CA,C680,81.18709124,1,2.090909090909091,12.0,12.0,0.00022670033672272726,0.0005450740741000001,0.1298,3.7754140539999996
TRMVNY,TRMVNY,TRM,VNY,68,27.05588235,18.47058824,0.962037495,3.033563165,0.001165314,0.00907742,0.010747762,0.0031549090000000004,0.000666004,8.08e-05,3.96e-06,4.42e-07,11.52560111,139.779818,139.779818,33.62670135,-116.1600037,34.20980072,-118.4899979,Intra-CA,G400,206.2822952,1,2.1522727272727273,136.0,68.0,0.0004644568107455808,0.01038085185077037,0.2809,6.02298322
VNYTRM,TRMVNY,VNY,TRM,71,21.25492958,17.6971831,0.850974034,2.6840403619999997,0.001249407,0.008324291999999999,0.00944184,0.003515082,0.0007176560000000001,7.23e-05,4.87e-06,5.560000000000001e-07,11.8695898,139.779818,139.779818,34.20980072,-118.4899979,33.62670135,-116.1600037,Intra-CA,G400,190.5668657,1,2.1522727272727273,142.0,71.0,0.00039079771308409087,0.008545592593601851,0.3211,8.998573784
TUSVNY,TUSVNY,TUS,VNY,27,64.95185185,16.98148148,0.531516373,1.675117346,0.001425685,0.003992648,0.005974617,0.00329352,0.0005377180000000001,7.58e-05,6.83e-06,7.440000000000001e-07,8.851851852000001,232.4661648,460.58938055015915,32.11610031,-110.9410019,34.20980072,-118.4899979,Domestic Out-of-CA,C750,45.22816835,1,2.4,27.0,27.0,0.0009986995884444445,0.0098024814812,0.6119,15.59931067
VNYTUS,TUSVNY,VNY,TUS,29,54.99655172,17.22413793,0.586232112,1.848382304,0.001392395,0.005207621,0.007724476,0.002754364,0.000491214,7.44e-05,5.09e-06,5.520000000000001e-07,9.137931034,232.4661648,460.58938055015915,34.20980072,-118.4899979,32.11610031,-110.9410019,Domestic Out-of-CA,C750,53.6030868,1,2.4,29.0,29.0,0.0008673103447666665,0.008925333332663888,0.3211,8.998573784
UDDVNY,UDDVNY,UDD,VNY,15,26.7,17.3,1.028594728,3.2419074880000003,0.000557883,0.009315467,0.013844563999999998,0.002266657,0.00061478,6.51e-05,2.14e-06,1.94e-07,8.6,131.0959899,131.0959899,33.74840164,-116.27500149999999,34.20980072,-118.4899979,Intra-CA,C680,48.62861231,1,2.090909090909091,15.0,15.0,0.0004445959595959595,0.002258611111111111,0.1298,3.7754140539999996
VNYUDD,UDDVNY,VNY,UDD,13,19.86923077,18.34615385,0.83242315,2.6238235359999997,0.000582026,0.008624895,0.01245548,0.002305042,0.0006905430000000001,4.970000000000001e-05,5.560000000000001e-07,3.07e-08,8.0,131.0959899,131.0959899,34.20980072,-118.4899979,33.74840164,-116.27500149999999,Intra-CA,C680,34.10970597,1,2.090909090909091,13.0,13.0,0.0003710606060909091,0.001465388888949074,0.3211,8.998573784
